,Count,Dist1,Dist2,Dist3,Dist4,Dist5,Sim1,Sim2,Sim3,Sim4,Sim5,Word
220,1,0.967413961887,0.96725076437,0.964421868324,0.963494598866,0.962364375591,david,marching,final,abia,teaching,veer
221,1,0.900010108948,0.898161292076,0.896401047707,0.896016478539,0.89456641674,exhausts,frome,system,problem,espanol,heating
222,6,0.903275072575,0.903199315071,0.900375962257,0.900283515453,0.900231719017,oscillating,spher,coloured,jagged,obveous,levitating
223,8,0.954920887947,0.94652056694,0.94531172514,0.943814277649,0.942999660969,fox,mill,dfw,prairie,restricted,windham
224,1,0.857843875885,0.834447801113,0.802462279797,0.798748970032,0.795733392239,cuyahaga,corner,sides,cayce,ane,corvair
225,10,0.944575667381,0.930669307709,0.930641770363,0.928761720657,0.926005721092,luner,stargazing,backporch,starry,vison,lookin
226,1,0.821869075298,0.795350193977,0.783111989498,0.7755651474,0.771708488464,sar,might,buss,mite,cornfields,tomarrow
227,59,0.961254537106,0.937663018703,0.937100589275,0.936443328857,0.932406723499,southwestern,northwestern,traverse,northeastern,nashua,southeastern
228,3,0.924017012119,0.890270590782,0.886581420898,0.886508047581,0.886157512665,jap,roman,blinkof,wart,designed,lookig
229,5,0.939779102802,0.938547372818,0.937839686871,0.935726165771,0.933476507664,disappeare,darts,brightend,accelerates,disapears,zigged
230,1,0.956682860851,0.95445305109,0.95197468996,0.949759066105,0.947436749935,media,included,defy,dessus,required,perfictally
231,13,0.947369098663,0.940331161022,0.921266436577,0.915922820568,0.914601743221,descends,decended,crashes,bounced,melting,decends
232,1,0.921688437462,0.90953630209,0.906625568867,0.901598870754,0.901580572128,glitering,hunter,murphy,alabaster,flyling,blondo
233,150,0.962173402309,0.947051942348,0.94315880537,0.939462482929,0.927535831928,rumbling,roaring,whirring,loud,buzzing,humming
234,1,0.836650848389,0.836220800877,0.825373828411,0.825241327286,0.818406045437,cooperation,obects,wrangell,railing,cormers,tucumcari
235,1,0.902271866798,0.900950014591,0.898066878319,0.892871201038,0.887884020805,diego,jose,antonio,francisco,fernando,fra
236,1,0.792979419231,0.784187734127,0.766785621643,0.756926894188,0.754006445408,inordinately,crazily,cornfeilds,visibil,bef,fre
237,27,0.968985915184,0.967551290989,0.96584135294,0.965653419495,0.964700639248,highland,glendale,vernon,grand,mount,union
238,7,0.959589064121,0.950475275517,0.949555873871,0.947888553143,0.94750982523,europe,palace,lat,cam,peahi,fri
239,22,0.937442839146,0.932789742947,0.929424107075,0.926960766315,0.925596296787,striaght,untill,abduct,horison,max,fro
240,1,0.949298918247,0.942832410336,0.941108226776,0.938884496689,0.935378730297,hardin,republic,enclosed,sequential,interchangeable,prunedale
241,255,0.935044825077,0.918862998486,0.916168391705,0.91509783268,0.911851882935,bigger,faster,brighter,slower,but,much
242,1,0.921312749386,0.919445097446,0.919189751148,0.918966948986,0.917512476444,solo,pages,twirling,women,iridescent,rectang
243,1,0.884584844112,0.88415646553,0.88245677948,0.878770589828,0.876896679401,fargo,offshore,rooftop,topsail,conway,tallest
244,9,0.932961761951,0.932646691799,0.932457983494,0.932188808918,0.931778252125,satelite,entirely,natural,expect,satalite,baloon
245,4,0.885557174683,0.885378241539,0.8852891922,0.876710116863,0.874485909939,pulsed,expands,winked,stretched,spread,spit
246,5,0.966565728188,0.96431261301,0.96367418766,0.963106811047,0.961826264858,festival,tonawanda,india,extreem,canon,freehold
247,5,0.975975453854,0.972284078598,0.97184586525,0.968988955021,0.968405127525,celebration,guard,airfield,hospital,grass,dave
248,16,0.919892132282,0.916791498661,0.913034379482,0.91224271059,0.909266769886,hide,movi,emit,bluest,expand,spin
249,27,0.968906402588,0.964521348476,0.960748016834,0.959663808346,0.958214700222,result,takeoff,defense,bodies,fuel,overflight
250,1,0.81430965662,0.810102820396,0.79646551609,0.795643270016,0.792495131493,halveway,parelling,bbright,falling,vensus,droppin
251,1,0.896379470825,0.895855367184,0.894389212132,0.894267678261,0.891003549099,snowm,woodward,piots,pursued,authorities,keloland
252,1,0.842214226723,0.82581192255,0.8255032897,0.824842870235,0.818408489227,lighte,shifting,sligh,starlike,rubbery,elaborate
253,1,0.980526089668,0.979489207268,0.978475987911,0.978300094604,0.977964162827,avec,claro,aproximadamente,muy,velocidad,unos
254,1,0.885900259018,0.876919329166,0.868363142014,0.867693662643,0.85819119215,heared,apirl,garner,barbeque,darling,canoeing
255,1,0.811132609844,0.809354245663,0.809326827526,0.794818341732,0.787672996521,oblivion,shoot,symetrically,broke,joins,ditching
256,3,0.950123131275,0.941731393337,0.940482318401,0.940455019474,0.938560664654,grayslake,oakville,adams,universal,laredo,waukee
257,1,0.89541965723,0.892670989037,0.888605713844,0.887769520283,0.885303616524,chin,mcminnville,bloomfield,parma,bredenbury,kohl
258,1,0.95123142004,0.943254888058,0.942968785763,0.94236689806,0.941341638565,undulating,chuck,jelly,glowball,peoples,brightley
259,1,0.853973507881,0.848735511303,0.847524225712,0.838116466999,0.83312779665,warning,mustache,fanfare,banking,wings,expan
260,1,0.967685520649,0.958551228046,0.958474993706,0.956721365452,0.956044495106,ingressed,painting,tijera,ports,groceries,tacna
261,1,0.858195841312,0.855480074883,0.853898882866,0.853297948837,0.851707100868,mettallic,briht,lightly,otay,volkswagen,eighteen
262,15,0.967834591866,0.966369450092,0.966110348701,0.963109314442,0.962997913361,wed,winter,blizzard,basura,boxing,memorial
263,1,0.76643037796,0.758482098579,0.758435606956,0.750692844391,0.745193362236,arvin,viedo,wilshire,dyersville,repoted,leupp
264,1,0.921429038048,0.901062786579,0.890698075294,0.886774778366,0.886164605618,sluggish,natur,impossable,nephews,spinnng,jolting
265,189,0.949952483177,0.929830789566,0.922839224339,0.919357597828,0.915682256222,broke,splits,morph,divided,merge,split
266,2,0.97310769558,0.971350431442,0.968834161758,0.968477845192,0.965932607651,roulions,plymouth,cielo,marriott,observes,visitations
267,12,0.960718393326,0.948239386082,0.942931950092,0.939631819725,0.93927937746,fluidly,gracefully,spiraling,soundlessly,unfamiliar,effortlessly
268,2,0.876532793045,0.872891008854,0.872163057327,0.871729254723,0.869294703007,abducted,forgotten,treated,recorded,tht,inadvertently
269,1,0.813986122608,0.802470386028,0.801798522472,0.80150693655,0.799965977669,hume,vey,unnoticable,yello,disinigrate,southe
270,1,0.949356853962,0.944049656391,0.943519175053,0.942134201527,0.941249191761,lamesa,gardens,banks,canoe,eagle,southb
271,1,0.905642747879,0.902426123619,0.901871085167,0.901144444942,0.899481117725,stevens,charles,amherst,overlooking,forest,cloquet
272,7,0.949257850647,0.944491684437,0.9438149333,0.943451881409,0.942373037338,letting,grass,doors,walks,put,supper
273,1,0.92714035511,0.925948798656,0.924499452114,0.922230780125,0.921077907085,lawrence,alene,rivieres,lackland,salem,hessville
274,1,0.873584508896,0.871512770653,0.829519450665,0.824993312359,0.817640483379,fter,dies,keswick,pased,pitd,stillness
275,2,0.955387115479,0.954614281654,0.954539418221,0.953563868999,0.951856791973,performed,dit,claro,flng,solidly,corporate
276,1,0.790780365467,0.784116566181,0.783747375011,0.783583819866,0.782849013805,soll,skips,outshone,rocketing,afternoon,bellow
277,1,0.885294556618,0.882108569145,0.882092654705,0.88045167923,0.877312242985,unorganized,bat,clover,geese,hawk,tremonton
278,1,0.792875170708,0.792435288429,0.791920363903,0.789775550365,0.785097301006,slow,deliberate,subtully,altittude,quiet,smoothley
279,5,0.892625808716,0.887555003166,0.884359776974,0.883417725563,0.883023023605,conditions,nigh,apprx,calm,wires,visability
280,1,0.934324383736,0.923824369907,0.922409653664,0.922236800194,0.919386208057,momma,quantum,ugo,strap,whaleys,bellmore
281,1,0.85011702776,0.847036778927,0.843012154102,0.835179328918,0.83491319418,strawberry,kealakekua,substantial,woburn,orangecircular,portrayed
282,1,0.942982494831,0.939849436283,0.935760676861,0.933048903942,0.932218849659,patterned,watertown,pease,robert,style,inyokern
283,3,0.941669523716,0.939918100834,0.938500523567,0.938047707081,0.937167286873,detailed,mary,trout,wy,learning,hal
284,2,0.922387897968,0.918961822987,0.914910256863,0.911676466465,0.910106420517,oldest,bringing,seat,mine,crossword,ham
285,2,0.892513394356,0.866621255875,0.865386009216,0.86485683918,0.863770484924,secuaret,riight,ports,concaved,schiftes,han
286,1,0.913258373737,0.910537183285,0.909191906452,0.905163764954,0.904939055443,indistinct,whitnesed,matt,paralleling,bowtie,coatesville
287,3,0.84115511179,0.840402781963,0.838388979435,0.836620092392,0.82366412878,lajolla,moana,emeryville,kure,ukiah,leelanau
288,1388,0.837946355343,0.836683094501,0.836308419704,0.83121997118,0.820138096809,surges,broacast,hummin,mot,havent,had
289,8,0.952958166599,0.948095858097,0.945317745209,0.944810628891,0.944110274315,cousins,curb,laundry,granddaughter,open,hay
290,1,0.918028652668,0.901588022709,0.90042412281,0.900152444839,0.893024146557,tracking,arcing,earths,zigged,shy,elicptic
291,1,0.874472260475,0.866650462151,0.862283527851,0.861577868462,0.860482275486,whiteglowing,heighth,tumble,confusion,sigting,hap
292,168,0.928603827953,0.924214601517,0.920007765293,0.919427990913,0.917525827885,knows,else,read,will,ive,has
293,10,0.956602156162,0.95133626461,0.945832788944,0.944836676121,0.942755937576,bowl,rod,barbell,bat,manta,hat
294,6,0.901955604553,0.88915592432,0.888937711716,0.888620138168,0.885775983334,swore,notice,wonder,expected,balou,hav
295,3,0.895146965981,0.885988950729,0.878411650658,0.877149224281,0.875952839851,remians,hammond,motionlessly,spotsylvania,residential,sayreville
296,1,0.889416575432,0.869436502457,0.869406104088,0.868323326111,0.866613388062,referring,recieved,ask,count,exacly,municipal
297,1,0.8474842906,0.838665902615,0.836375534534,0.835960626602,0.823698341846,bunch,uap,sort,rows,molecule,heigth
298,2,0.925221979618,0.901840806007,0.89290958643,0.891139388084,0.888896107674,monitor,grandmother,tenure,iphone,drain,survival
299,5,0.962742865086,0.962227880955,0.960560917854,0.956600546837,0.956000387669,massachusetts,fairfield,vermont,lakewood,cromwell,siesta
300,1,0.852125763893,0.807112276554,0.805051982403,0.797082841396,0.796457707882,super,mover,incredibly,graduating,extremely,preceeds
301,1,0.837266921997,0.823499858379,0.818577826023,0.816680252552,0.814546048641,life,neverthe,anywhere,eyes,bday,indicative
302,14,0.921405494213,0.906326949596,0.900125265121,0.89868927002,0.898674607277,grouped,aligned,singly,lightd,staggered,clustered
303,73,0.910124838352,0.90978294611,0.909419119358,0.906601965427,0.90048122406,gigantic,slim,airsoft,matte,silhouette,shadow
304,1,0.892229020596,0.889389514923,0.889156699181,0.886224389076,0.885992050171,loud,barrier,engine,cats,chopp,whinning
305,4,0.964837610722,0.963841974735,0.963279187679,0.962887465954,0.960796833038,abia,teaching,de,visto,kai,festivities
306,1,0.895968198776,0.892135620117,0.888642072678,0.888277053833,0.884729146957,unmarked,squealing,scrambled,uniforms,examining,atired
307,4,0.919003546238,0.91619771719,0.91426306963,0.910599887371,0.905906558037,flowing,chaning,bewteen,discusform,hull,warping
308,1,0.94146925211,0.93853020668,0.936453104019,0.933437943459,0.927957236767,spots,perform,ligts,coler,electical,attorney
309,1,0.93529599905,0.93382114172,0.932481467724,0.931452393532,0.92973870039,foreman,filming,newspaper,baby,cleaning,reveiled
310,11,0.960217297077,0.956770122051,0.95585411787,0.955700159073,0.955235540867,fought,haunted,keen,demonic,contractor,crowd
311,1,0.823351323605,0.820853531361,0.812996208668,0.809006154537,0.808705508709,jersy,ashton,hamtramck,maxville,art,czech
312,12,0.962160766125,0.961527407169,0.955395162106,0.955259859562,0.952516376972,whilethe,yorba,thefull,cal,style,crown
313,1,0.974761545658,0.962429344654,0.961837053299,0.959810078144,0.959762215614,extradiminsional,rcmp,deux,nearing,component,crows
314,2,0.931767046452,0.911378383636,0.908281445503,0.903544545174,0.903152227402,menance,topeka,florence,rockies,foothills,altoona
315,1,0.911508500576,0.904452085495,0.897289514542,0.89576125145,0.889274358749,capitan,griffith,valley,va,jolla,captiva
316,4,0.929711580276,0.925826013088,0.923397600651,0.92247146368,0.92190527916,blackish,amoeba,boomerage,brown,wingless,billboard
317,1,0.868239164352,0.843633234501,0.830085098743,0.829910337925,0.82578754425,boomering,whitesh,okanagan,xenia,battleship,weirrd
318,1,0.935071885586,0.92585927248,0.920764744282,0.919507861137,0.918143212795,sparkle,kicksburg,smoky,bourbeau,planetarium,lesned
319,2,0.832683205605,0.829783201218,0.81920593977,0.81313174963,0.809815347195,bottom,rotating,spinning,bottomed,maneuv,botton
320,505,0.922129571438,0.914323985577,0.907058477402,0.902269124985,0.886748671532,center,sides,top,corners,rear,bottom
321,1,0.822494268417,0.81036990881,0.801861524582,0.800004184246,0.799105525017,brilliant,gold,bluish,solid,plunging,inhuman
322,9,0.959664881229,0.94770103693,0.94746953249,0.943348586559,0.942774474621,dimensional,dehors,deux,togehter,objeto,completly
323,1,0.8445353508,0.80255895853,0.794719576836,0.793904602528,0.788028299809,minuted,slow,samespeed,reoccured,alban,fashio
324,1,0.850991070271,0.848290205002,0.843883395195,0.839421093464,0.835370838642,howard,stony,willowcreek,overlooking,totem,cowiche
325,5,0.915013968945,0.894997298717,0.886125981808,0.885915756226,0.876959323883,staring,somethi,agas,anytime,inn,starring
326,2,0.954358100891,0.950530707836,0.949643313885,0.947270333767,0.944387018681,substance,leaf,liquid,jelly,glare,filaments
327,1,0.925472557545,0.860724210739,0.855867266655,0.85148203373,0.849321722984,meteo,secs,mem,extended,minu,flashli
328,75,0.915038406849,0.907947003841,0.905065894127,0.900820195675,0.899834871292,mettalic,slipping,hoovers,inyokern,stealthy,hoovering
329,6,0.925084531307,0.916150867939,0.914167702198,0.913840591908,0.911059558392,whirling,women,barrel,spaceship,objected,spaceships
330,3,0.82655018568,0.815133273602,0.812192499638,0.811854183674,0.806126117706,jerome,res,aclear,numorous,deputy,leominster
331,1,0.887851059437,0.884486317635,0.881629884243,0.877581059933,0.876910865307,schaumburg,boca,chenango,kihei,sfo,horision
332,16,0.960820615292,0.960178792477,0.958209395409,0.953469097614,0.951501786709,tumbling,aerodynamic,unkown,fore,thefull,anomalous
333,2,0.953908622265,0.952865540981,0.948276937008,0.948100745678,0.946951687336,matthews,reagan,clearing,code,sos,bicentennial
334,1,0.892004609108,0.887222468853,0.885371804237,0.880705237389,0.879716694355,spotsylvania,lakeview,hammond,palmer,anchorage,adel
335,1,0.991319775581,0.98978048563,0.989576458931,0.98802369833,0.98779797554,policial,viatura,despego,realizando,por,estavamos
336,1,0.822660267353,0.806297242641,0.801184058189,0.798503100872,0.796776115894,rumbles,concidered,there,witneesed,filtered,anber
337,6,0.909441053867,0.905598640442,0.897287547588,0.896679103374,0.895969748497,simi,kernersville,jordan,rotonda,tomahawk,marshall
338,2,0.954782485962,0.954267203808,0.952562153339,0.952372133732,0.951903879642,hogar,muy,species,wherew,et,honeymoon
339,24,0.960330247879,0.957347631454,0.955428540707,0.952781498432,0.95180118084,aliens,dessus,seek,dj,occupants,beings
340,1,0.92257553339,0.909339845181,0.898431837559,0.897862672806,0.896199822426,river,mountains,lake,hills,mountain,valleys
341,3,0.952440202236,0.949128329754,0.948338866234,0.948334813118,0.946592271328,sitng,maria,sigthing,souris,tonawanda,calaveras
342,145,0.950681746006,0.941892027855,0.928262591362,0.922048032284,0.917596638203,shoot,speeding,streaked,zips,darts,shoots
343,1045,0.923546850681,0.908549845219,0.901547551155,0.898028731346,0.898019373417,velocity,altitud,elevation,alltitude,speeds,altitude
344,3,0.875846147537,0.873475909233,0.872210800648,0.870579481125,0.866438746452,complety,itself,radical,ou,scary,raped
345,1,0.90114569664,0.897242069244,0.889195680618,0.88888245821,0.883052349091,bluish,brilliant,pink,redish,pale,greenand
346,1,0.917114138603,0.910618245602,0.902320623398,0.900057315826,0.899117708206,condos,battle,territory,fitness,palo,danbury
347,5,0.900955677032,0.894214808941,0.882048487663,0.881987094879,0.879330039024,satillite,apears,lingered,extinguished,brightens,flased
348,1,0.898313462734,0.872279763222,0.869554698467,0.864366769791,0.858787417412,unlike,damage,feelin,apparent,even,denoting
349,1,0.992694497108,0.990864396095,0.988532066345,0.988106906414,0.98802369833,viatura,rapida,ccedil,uma,estavamos,realizando
350,7,0.977668046951,0.976059436798,0.974659085274,0.974441885948,0.974175035954,saint,anna,luke,harbor,nuclear,verde
351,1,0.897805452347,0.897238850594,0.887118458748,0.886283636093,0.884815216064,zags,dirction,sparklers,climbing,welders,flases
352,1,0.934809744358,0.923523962498,0.921898245811,0.921363294125,0.920598804951,hoe,outdoor,graduate,abandoned,express,incinerator
353,1,0.909799158573,0.906420826912,0.888515174389,0.881320714951,0.880447566509,teardroped,mufonga,metedeconk,stringray,donut,duel
